src,dst,date,amount,channel
c5_kur_nursultan,hub_phone_shop,2026-07-27,9990,intra
c5_zak_islam,c5_kassa_nurlan,2026-07-09,29600,intra
c5_zak_islam,hub_grocery_4,2026-07-10,6800,intra
c5_zak_islam,c5_kur_akhmet,2026-07-17,10000,intra
c5_zak_islam,c5_kassa_nurlan,2026-07-23,41100,intra
c5_zak_ayan,hub_taxi_park,2026-07-06,1900,intra
c5_zak_ayan,hub_grocery_3,2026-07-16,4200,intra
c5_zak_ayan,ext_ayan_sister_semey,2026-07-20,30000,inter
c5_zak_ayan,hub_taxi_park,2026-07-27,2600,intra
c5_kur_daniyar,hub_grocery_4,2026-07-22,2750,intra
c5_zak_yerzhan,hub_landlord_2,2026-07-03,75000,intra
c5_zak_yerzhan,hub_gym,2026-07-15,15000,intra
c5_zak_yerzhan,c5_senior_marat,2026-07-16,25000,intra
c5_zak_yerzhan,c5_gf_yerzhan,2026-07-26,20000,intra
c5_kur_yerlan,hub_landlord_4,2026-07-01,70000,intra
c5_kur_yerlan,hub_taxi_park,2026-07-09,2900,intra
c5_kur_yerlan,c5_mom_yerlan,2026-07-21,30000,intra
c5_kur_adil,hub_grocery_1,2026-07-04,9400,intra
c5_kur_adil,hub_bazaar_stall_1,2026-07-16,23000,intra
c5_kur_adil,x_p2p_trader_1,2026-07-29,40000,intra
c5_kur_bauyrzhan,c5_wife_bauyrzhan,2026-07-08,45000,intra
c5_kur_bauyrzhan,hub_auto_parts,2026-07-12,21500,intra
c5_kur_bauyrzhan,c5_wife_bauyrzhan,2026-07-22,50000,intra
c5_kur_zhandos,hub_landlord_3,2026-07-02,95000,intra
c5_kur_zhandos,c5_kur_rinat,2026-07-11,20000,intra
c5_kur_zhandos,hub_cafe_1,2026-07-20,11400,intra
c5_kur_rinat,hub_grocery_2,2026-07-07,6100,intra
c5_kur_rinat,c5_kur_zhandos,2026-07-25,20000,intra
c5_kur_rinat,hub_pharmacy,2026-07-26,3400,intra
c5_kur_maksat,c5_mom_maksat,2026-07-04,35000,intra
c5_kur_maksat,hub_phone_shop,2026-07-15,129900,intra
c5_kur_maksat,hub_gym,2026-07-28,18000,intra
c5_kur_olzhas,hub_grocery_3,2026-07-08,7300,intra
c5_kur_olzhas,hub_taxi_park,2026-07-21,2200,intra
c5_kur_olzhas,c5_gf_olzhas,2026-07-24,15000,intra
c5_kur_askar,hub_landlord_2,2026-07-04,90000,intra
c5_kur_askar,c5_kassa_nurlan,2026-07-13,36400,intra
c5_kur_askar,hub_car_dealer_used,2026-07-25,150000,intra
c5_kur_beibit,c5_mom_beibit,2026-07-11,25000,intra
c5_kur_beibit,hub_grocery_4,2026-07-28,8900,intra
c5_kur_nurbol,hub_landlord_1,2026-07-01,80000,intra
c5_kur_nurbol,hub_cafe_2,2026-07-14,5400,intra
c5_kur_nurbol,c5_sis_nurbol,2026-07-29,20000,intra
c5_kur_timur,hub_gym,2026-07-07,20000,intra
c5_kur_timur,x_p2p_trader_1,2026-07-18,50000,intra
c5_kur_timur,hub_bazaar_stall_2,2026-07-31,14500,intra
c5_kur_azamat,hub_taxi_park,2026-07-04,3500,intra
c5_kur_azamat,c5_mom_azamat,2026-07-22,30000,intra
c5_kur_erasyl,hub_grocery_1,2026-07-09,8200,intra
c5_kur_erasyl,hub_pawnshop,2026-07-23,35000,intra
c5_kur_erasyl,c5_kur_alisher,2026-07-29,10000,intra
c5_kur_dinmukhamed,c5_mom_dinmukhamed,2026-07-15,25000,intra
c5_kur_dinmukhamed,hub_cafe_1,2026-07-28,6900,intra
c5_kur_sultan,hub_landlord_4,2026-07-03,130000,intra
c5_kur_sultan,c5_wife_sultan,2026-07-14,60000,intra
c5_kur_sultan,hub_auto_parts,2026-07-17,43800,intra
c5_kur_sultan,c5_wife_sultan,2026-07-25,55000,intra
c5_kur_alisher,hub_grocery_2,2026-07-07,5300,intra
c5_kur_alisher,hub_taxi_park,2026-07-18,2700,intra
c5_kur_alisher,c5_mom_alisher,2026-07-31,20000,intra
c5_kur_ilyas,c5_friend_ilyas,2026-07-11,30000,intra
c5_kur_ilyas,hub_gym,2026-07-26,18000,intra
c5_zak_aruzhan,hub_landlord_3,2026-07-03,80000,intra
c5_zak_aruzhan,hub_beauty_salon,2026-07-05,14000,intra
c5_zak_aruzhan,c5_mom_aruzhan,2026-07-16,20000,intra
c5_zak_dilnaz,hub_bazaar_stall_1,2026-07-09,16800,intra
c5_zak_dilnaz,c5_kassa_nurlan,2026-07-18,22900,intra
c5_zak_dilnaz,hub_cafe_2,2026-07-21,4600,intra
c5_zak_dilnaz,c5_kassa_nurlan,2026-07-30,19800,intra
c5_zak_tomiris,c5_zak_zarina,2026-07-07,15000,intra
c5_zak_tomiris,hub_pharmacy,2026-07-18,7250,intra
c5_zak_tomiris,c5_zak_zarina,2026-07-29,12000,intra
c5_zak_zarina,hub_grocery_4,2026-07-14,6400,intra
c5_zak_zarina,c5_mom_zarina,2026-07-28,20000,intra
c5_zak_zarina,hub_beauty_salon,2026-07-30,9000,intra
c5_kur_vadim,hub_landlord_2,2026-07-02,105000,intra
c5_kur_vadim,c5_agency_kadry,2026-07-16,25000,intra
c5_kur_vadim,c5_gf_vadim,2026-07-23,30000,intra
c5_kur_vadim,x_p2p_trader_2,2026-07-31,45000,intra
c5_kur_artem,hub_grocery_3,2026-07-09,9100,intra
c5_kur_artem,hub_phone_shop,2026-07-25,32000,intra
c5_kur_denis,hub_taxi_park,2026-07-12,2900,intra
c5_kur_denis,c5_kur_kirill,2026-07-13,8000,intra
c5_kur_denis,hub_cafe_1,2026-07-29,7600,intra
c5_kur_kirill,hub_landlord_1,2026-07-01,75000,intra
c5_kur_kirill,hub_grocery_1,2026-07-21,11300,intra
c5_kur_samat,c5_wife_samat,2026-07-15,40000,intra
c5_kur_samat,hub_auto_parts,2026-07-22,17600,intra
c5_kur_samat,c5_wife_samat,2026-07-30,35000,intra
c5_kur_novice_aibek,hub_grocery_2,2026-07-18,4100,intra
c5_kur_novice_zhasulan,ext_zhasulan_mom_turkestan,2026-07-21,20000,inter
c5_kur_novice_ernur,hub_cafe_2,2026-07-22,5200,intra
c5_kur_novice_bota,hub_beauty_salon,2026-07-26,8000,intra
c5_kur_novice_dima,hub_taxi_park,2026-07-14,2100,intra
c5_kur_novice_amir,hub_grocery_4,2026-07-29,7300,intra
c5_kur_nurlybek,hub_grocery_1,2026-07-06,7700,intra
c5_kur_nurlybek,c5_mom_nurlybek,2026-07-18,25000,intra
c5_kur_akhmet,hub_taxi_park,2026-07-08,2800,intra
c5_kur_akhmet,hub_bazaar_stall_3,2026-07-22,26500,intra
c5_kur_quit_farkhat,hub_grocery_2,2026-06-28,5600,intra
c5_kur_quit_farkhat,hub_taxi_park,2026-07-05,3100,intra
c5_kur_join_ansar,hub_grocery_3,2026-08-04,4500,intra
c5_nominee_bolat,hub_grocery_3,2026-07-07,8900,intra
c5_nominee_bolat,hub_grocery_3,2026-07-28,11600,intra
c5_nominee_bolat,hub_pawnshop,2026-07-29,20000,intra
c5_legal_office_mgr_aliya,c5_son_aliya,2026-07-11,25000,intra
c5_legal_office_mgr_aliya,hub_grocery_1,2026-07-12,16700,intra
c5_legal_office_mgr_aliya,c5_son_aliya,2026-07-25,30000,intra
c5_legal_office_mgr_aliya,ext_otbasy_mortgage,2026-07-26,95000,inter
c5_legal_office_mgr_aliya,hub_tutor_center,2026-07-27,38000,intra
c5_legal_cleaner_raisa,hub_pharmacy,2026-07-11,5900,intra
c5_legal_cleaner_raisa,hub_grocery_4,2026-07-25,7800,intra
c5_legal_cleaner_raisa,c5_daughter_raisa,2026-07-26,20000,intra
c5_legal_driver_sergey,c5_wife_sergey,2026-07-10,70000,intra
c5_legal_driver_sergey,hub_auto_parts,2026-07-18,34500,intra
c5_legal_driver_sergey,c5_wife_sergey,2026-07-24,90000,intra
c5_legal_hr_dana,c5_husband_dana_ip,2026-07-11,60000,intra
c5_legal_hr_dana,hub_beauty_salon,2026-07-17,22000,intra
c5_legal_hr_dana,c5_husband_dana_ip,2026-07-25,100000,intra
c5_legal_hr_dana,hub_grocery_2,2026-07-26,13400,intra
c5_legal_accountant_elmira,c5_mom_elmira,2026-07-12,50000,intra
c5_legal_accountant_elmira,hub_pharmacy,2026-07-13,6700,intra
c5_legal_accountant_elmira,hub_furniture,2026-07-28,215000,intra
c5_legal_recruiter_kanat,hub_gym,2026-07-11,22000,intra
c5_legal_recruiter_kanat,c5_uncle_kanat,2026-07-20,40000,intra
c5_legal_recruiter_kanat,hub_cafe_1,2026-07-25,12800,intra
c5_legal_loader_ruslanbek,hub_grocery_3,2026-07-14,9600,intra
c5_legal_loader_ruslanbek,ext_ruslanbek_family_shymkent,2026-07-25,60000,inter
c5_legal_loader_zhaksylyk,hub_landlord_2,2026-07-14,60000,intra
c5_legal_loader_zhaksylyk,hub_taxi_park,2026-07-29,3300,intra
c5_legal_security_valery,hub_grocery_4,2026-07-11,12100,intra
c5_legal_security_valery,hub_pharmacy,2026-07-25,8900,intra
c5_legal_security_valery,c5_son_valery,2026-07-26,25000,intra
c5_mom_ruslan,hub_pharmacy,2026-07-06,12400,intra
c5_mom_ruslan,c5_sis_ruslan,2026-07-10,10000,intra
c5_mom_ruslan,hub_grocery_3,2026-07-23,15600,intra
c5_sis_ruslan,hub_beauty_salon,2026-07-12,6000,intra
c5_sis_ruslan,c5_mom_ruslan,2026-07-19,5000,intra
c5_sis_ruslan,hub_tutor_center,2026-07-30,25000,intra
c5_gf_aidos,hub_beauty_salon,2026-07-13,15000,intra
c5_gf_aidos,hub_cafe_2,2026-07-20,8500,intra
c5_mom_dias,hub_grocery_1,2026-07-09,11800,intra
c5_mom_dias,hub_pharmacy,2026-07-22,7300,intra
c5_bro_temirlan,hub_phone_shop,2026-07-09,19900,intra
c5_bro_temirlan,hub_taxi_park,2026-07-23,2500,intra
c5_wife_alibek,hub_tutor_center,2026-07-06,35000,intra
c5_wife_alibek,hub_grocery_2,2026-07-15,18200,intra
c5_wife_alibek,hub_pharmacy,2026-07-26,5100,intra
c5_mom_madina,hub_grocery_4,2026-07-09,9700,intra
c5_mom_madina,ext_madina_aunt_ekib,2026-07-20,15000,inter
c5_friend_kamila,hub_cafe_1,2026-07-09,6000,intra
c5_mom_nursultan,hub_grocery_3,2026-07-07,14300,intra
c5_mom_nursultan,hub_pharmacy,2026-07-22,9600,intra
c5_gf_yerzhan,hub_beauty_salon,2026-07-27,10000,intra
c5_mom_yerlan,hub_grocery_1,2026-07-22,12500,intra
c5_wife_bauyrzhan,hub_grocery_2,2026-07-09,16400,intra
c5_wife_bauyrzhan,hub_tutor_center,2026-07-23,30000,intra
c5_mom_maksat,hub_pharmacy,2026-07-06,8800,intra
c5_gf_olzhas,hub_bazaar_stall_1,2026-07-25,12000,intra
c5_mom_beibit,hub_grocery_4,2026-07-13,7100,intra
c5_sis_nurbol,hub_cafe_2,2026-07-30,6500,intra
c5_mom_azamat,hub_pharmacy,2026-07-23,11200,intra
c5_mom_dinmukhamed,hub_grocery_3,2026-07-17,8300,intra
c5_wife_sultan,hub_furniture,2026-07-16,54000,intra
c5_wife_sultan,hub_grocery_1,2026-07-26,19700,intra
c5_mom_alisher,hub_grocery_2,2026-08-01,6500,intra
c5_friend_ilyas,hub_bazaar_stall_2,2026-07-12,25000,intra
c5_mom_aruzhan,hub_grocery_2,2026-07-17,9900,intra
c5_mom_zarina,hub_pharmacy,2026-07-29,6400,intra
c5_gf_vadim,hub_beauty_salon,2026-07-24,18000,intra
c5_gf_vadim,hub_phone_shop,2026-07-27,24900,intra
c5_wife_samat,hub_grocery_3,2026-07-16,13600,intra
c5_wife_samat,hub_bazaar_stall_1,2026-07-31,11500,intra
c5_mom_nurlybek,hub_grocery_4,2026-07-19,8800,intra
c5_son_aliya,hub_cafe_1,2026-07-12,5500,intra
c5_son_aliya,hub_gym,2026-07-26,15000,intra
c5_daughter_raisa,hub_grocery_1,2026-07-27,8600,intra
c5_wife_sergey,hub_grocery_3,2026-07-11,21400,intra
c5_wife_sergey,hub_tutor_center,2026-07-25,40000,intra
c5_mom_elmira,hub_pharmacy,2026-07-14,9200,intra
c5_uncle_kanat,hub_auto_parts,2026-07-22,28000,intra
c5_son_valery,hub_gym,2026-07-28,12000,intra
ext_client_bc_nurly_tau,c5_husband_dana_ip,2026-07-03,480000,inter
ext_client_zhk_ak_orda,c5_husband_dana_ip,2026-07-10,365000,inter
ext_client_bc_nurly_tau,c5_husband_dana_ip,2026-07-24,480000,inter
ext_client_clinic_densaulyk,c5_husband_dana_ip,2026-07-28,212500,intra
c5_husband_dana_ip,c5_clean_gulmira,2026-07-15,78000,intra
c5_husband_dana_ip,c5_clean_nadezhda,2026-07-15,82500,intra
c5_husband_dana_ip,c5_clean_saltanat,2026-07-15,71000,intra
c5_husband_dana_ip,c5_clean_zhibek,2026-07-15,69500,intra
c5_husband_dana_ip,c5_clean_ainur,2026-07-15,74000,intra
c5_husband_dana_ip,c5_clean_lyudmila,2026-07-15,86000,intra
c5_husband_dana_ip,c5_clean_roza,2026-07-15,65500,intra
c5_husband_dana_ip,hub_grocery_2,2026-07-16,22400,intra
c5_husband_dana_ip,c5_clean_gulmira,2026-07-31,81000,intra
c5_husband_dana_ip,c5_clean_nadezhda,2026-07-31,84000,intra
c5_husband_dana_ip,c5_clean_saltanat,2026-07-31,73500,intra
c5_husband_dana_ip,c5_clean_zhibek,2026-07-31,70500,intra
c5_husband_dana_ip,c5_clean_ainur,2026-07-31,76000,intra
c5_husband_dana_ip,c5_clean_lyudmila,2026-07-31,88500,intra
c5_husband_dana_ip,c5_clean_roza,2026-07-31,67000,intra
c5_husband_dana_ip,ext_kgd_budget,2026-07-25,64300,inter
c5_clean_nadezhda,hub_grocery_4,2026-07-16,6800,intra
c5_clean_ainur,hub_pharmacy,2026-08-01,4300,intra
