src,dst,date,amount,channel
c6_fam_kuda_zhomart,hub_furniture,2026-07-23,200000,intra
c6_fam_zhanar,hub_wedding_hall,2026-07-24,380000,intra
c6_fam_kanat,c6_cafe_dastarkhan,2026-07-24,62000,intra
c6_fam_ajee,hub_pharmacy,2026-07-24,4600,intra
c6_fam_miras,hub_beauty_salon,2026-07-24,5000,intra
c6_fam_bolat,c6_fam_miras,2026-07-25,100000,intra
c6_fam_asel,c6_fam_ajee,2026-07-25,5000,intra
c6_fam_zhanar,c6_toi_tamada_bauyrzhan,2026-07-26,130000,intra
c6_fam_zhanar,c6_fam_miras,2026-07-26,50000,intra
c6_toi_tamada_bauyrzhan,c6_toi_musician_ertay,2026-07-27,60000,intra
c6_fam_erzhan,c6_fam_nurbol,2026-07-27,100000,intra
c6_fam_zhanar,c6_fam_aigul,2026-07-28,45000,intra
c6_fam_ajee,hub_grocery_1,2026-07-29,4990,intra
c6_fam_aigul,c6_seed_gulnara,2026-07-30,20000,intra
c6_fam_zhanar,hub_wedding_hall,2026-08-01,95000,intra
c6_fam_erzhan,c6_fam_ajee,2026-08-03,40000,intra
c6_fam_nurbol,c6_fam_ajee,2026-08-04,40000,intra
c6_fam_erzhan,c6_fam_nurbol,2026-08-10,50000,intra
c6_fam_erzhan,c6_fam_ajee,2026-06-03,40000,intra
c6_fam_kairat,c6_fam_nurbol,2026-06-10,50000,intra
c6_fam_aigul,hub_grocery_2,2026-07-11,3300,intra
c6_fam_aigul,hub_pharmacy,2026-07-21,2700,intra
c6_fam_kanat,hub_auto_parts,2026-07-16,35000,intra
c6_fam_kanat,ext_kazakhtelecom,2026-07-07,6990,inter
c6_fam_erzhan,hub_grocery_4,2026-07-19,4100,intra
c6_fam_saltanat,hub_beauty_salon,2026-07-23,15000,intra
c6_fam_saltanat,hub_grocery_4,2026-07-12,3700,intra
c6_fam_saltanat,hub_pharmacy,2026-07-29,2500,intra
c6_fam_nurbol,hub_grocery_3,2026-07-14,4400,intra
c6_fam_gaukhar,hub_grocery_3,2026-07-17,2900,intra
c6_fam_gaukhar,hub_tutor_center,2026-07-20,28000,intra
c6_fam_bolat,hub_auto_parts,2026-07-09,22000,intra
c6_fam_asel,hub_beauty_salon,2026-07-23,6500,intra
c6_fam_asel,hub_cafe_1,2026-07-27,2200,intra
c6_fam_nursultan,hub_gym,2026-07-01,15000,intra
c6_fam_raushan,c6_fam_ajee,2026-07-19,20000,inter
c6_fam_kairat,hub_auto_parts,2026-07-26,17500,intra
c6_fam_klara,hub_pharmacy,2026-07-15,4300,intra
c6_fam_dias,c6_seed_daulet,2026-07-19,3000,intra
c6_fam_dias,hub_gym,2026-07-03,12000,intra
c6_fam_togzhan,hub_beauty_salon,2026-07-24,9000,intra
c6_fam_togzhan,ext_kaspi_shop_wb,2026-07-15,6000,inter
c6_fam_alibek,hub_grocery_1,2026-07-20,3100,intra
c6_fam_aruzhan,hub_beauty_salon,2026-07-24,45000,intra
c6_fam_aruzhan,hub_bazaar_stall_1,2026-07-16,38000,intra
c6_fam_aruzhan,c6_toi_photo_akbota,2026-07-19,25000,intra
c6_toi_photo_akbota,hub_phone_shop,2026-07-29,14990,intra
c6_toi_photo_akbota,ext_adobe_sub,2026-07-12,4800,inter
c6_toi_musician_ertay,hub_grocery_3,2026-07-28,3450,intra
c6_toi_musician_ertay,ext_music_shop,2026-07-30,42000,inter
c6_toi_tamada_bauyrzhan,hub_auto_parts,2026-07-29,26000,intra
c6_toi_tamada_bauyrzhan,hub_beauty_salon,2026-07-24,5500,intra
c6_cafe_dastarkhan,hub_landlord_2,2026-06-30,450000,intra
c6_cafe_dastarkhan,c6_supp_meat_kairbek,2026-06-26,201000,intra
c6_cafe_owner_serik,c6_cafe_dastarkhan,2026-07-02,300000,intra
c6_cafe_dastarkhan,c6_supp_meat_kairbek,2026-07-03,186000,intra
c6_cafe_dastarkhan,c6_supp_veg_farida,2026-07-04,48600,intra
ext_catering_client_1,c6_cafe_dastarkhan,2026-07-04,180000,inter
c6_cafe_dastarkhan,hub_grocery_3,2026-07-05,4200,intra
ext_guest_03,c6_cafe_dastarkhan,2026-07-05,7400,intra
c6_cafe_dastarkhan,c6_cafe_owner_serik,2026-07-06,150000,intra
c6_cafe_dastarkhan,c6_supp_meat_kairbek,2026-07-10,214500,intra
c6_cafe_dastarkhan,c6_cafe_cook_roza,2026-07-10,120000,intra
c6_cafe_dastarkhan,c6_cafe_waiter_aibek,2026-07-10,75000,intra
c6_cafe_dastarkhan,c6_cafe_waitress_moldir,2026-07-10,70000,intra
c6_cafe_dastarkhan,c6_cafe_dish_zina,2026-07-10,55000,intra
c6_cafe_dastarkhan,c6_supp_veg_farida,2026-07-11,52300,intra
ext_guest_07,c6_cafe_dastarkhan,2026-07-11,12600,inter
c6_cafe_dastarkhan,hub_grocery_3,2026-07-12,3900,intra
c6_cafe_dastarkhan,c6_cafe_owner_serik,2026-07-13,200000,intra
ext_catering_client_2,c6_cafe_dastarkhan,2026-07-14,95000,intra
c6_cafe_dastarkhan,ext_astanaenergo,2026-07-15,86000,inter
c6_cafe_dastarkhan,c6_supp_meat_kairbek,2026-07-17,172000,intra
c6_cafe_dastarkhan,c6_supp_veg_farida,2026-07-18,61200,intra
c6_cafe_dastarkhan,hub_grocery_3,2026-07-19,4600,intra
c6_cafe_dastarkhan,c6_cafe_owner_serik,2026-07-20,180000,intra
c6_cafe_dastarkhan,hub_bazaar_stall_2,2026-07-22,16000,intra
ext_guest_11,c6_cafe_dastarkhan,2026-07-23,5800,intra
c6_cafe_dastarkhan,c6_supp_meat_kairbek,2026-07-24,238000,intra
c6_cafe_dastarkhan,c6_cafe_cook_roza,2026-07-25,130000,intra
c6_cafe_dastarkhan,c6_cafe_waiter_aibek,2026-07-25,80000,intra
c6_cafe_dastarkhan,c6_cafe_waitress_moldir,2026-07-25,72500,intra
c6_cafe_dastarkhan,c6_cafe_dish_zina,2026-07-25,55000,intra
c6_cafe_dastarkhan,c6_supp_veg_farida,2026-07-25,44900,intra
c6_cafe_dastarkhan,ext_kgd_tax,2026-07-25,64000,inter
c6_cafe_dastarkhan,c6_cafe_owner_serik,2026-07-27,250000,intra
c6_cafe_dastarkhan,c6_supp_meat_kairbek,2026-07-31,195500,intra
c6_cafe_dastarkhan,hub_landlord_2,2026-07-31,450000,intra
c6_cafe_dastarkhan,c6_cafe_owner_serik,2026-08-03,160000,intra
c6_cafe_owner_serik,c6_cafe_owner_wife_dinara,2026-07-07,100000,intra
c6_cafe_owner_serik,hub_gym,2026-07-08,20000,intra
c6_cafe_owner_serik,hub_auto_parts,2026-07-15,15000,intra
c6_cafe_owner_serik,c6_cafe_owner_wife_dinara,2026-07-21,80000,intra
c6_cafe_owner_serik,hub_cafe_1,2026-07-22,2900,intra
c6_cafe_owner_serik,hub_car_dealer_used,2026-07-28,900000,intra
c6_cafe_owner_wife_dinara,c6_dinara_mama,2026-07-09,40000,intra
c6_cafe_owner_wife_dinara,hub_grocery_1,2026-07-09,4800,intra
c6_cafe_owner_wife_dinara,hub_tutor_center,2026-07-14,45000,intra
c6_cafe_owner_wife_dinara,hub_beauty_salon,2026-07-18,22000,intra
c6_cafe_owner_wife_dinara,hub_pharmacy,2026-07-23,3200,intra
c6_cafe_owner_wife_dinara,c6_dinara_mama,2026-07-29,25000,intra
c6_dinara_mama,hub_pharmacy,2026-07-12,4100,intra
c6_dinara_mama,c6_cafe_owner_wife_dinara,2026-07-31,10000,intra
c6_cafe_cook_roza,hub_landlord_1,2026-07-11,90000,intra
c6_cafe_cook_roza,ext_son_roza_halyk,2026-07-12,20000,inter
c6_cafe_cook_roza,hub_grocery_4,2026-07-13,3600,intra
c6_cafe_cook_roza,hub_pharmacy,2026-07-26,4950,intra
c6_cafe_waiter_aibek,hub_phone_shop,2026-07-11,9990,intra
c6_cafe_waiter_aibek,c6_cafe_waitress_moldir,2026-07-14,5000,intra
c6_cafe_waiter_aibek,hub_gym,2026-07-26,15000,intra
c6_cafe_waitress_moldir,hub_beauty_salon,2026-07-12,7000,intra
c6_cafe_waitress_moldir,ext_mama_moldir,2026-07-26,25000,inter
c6_cafe_waitress_moldir,c6_cafe_waiter_aibek,2026-07-27,5000,intra
c6_cafe_dish_zina,hub_grocery_4,2026-07-11,2800,intra
c6_cafe_dish_zina,hub_pharmacy,2026-07-17,4400,intra
c6_cafe_dish_zina,c6_zina_daughter_lena,2026-07-26,20000,intra
c6_zina_daughter_lena,hub_grocery_2,2026-07-27,3900,intra
c6_supp_meat_kairbek,ext_farm_kostanay,2026-07-05,350000,inter
c6_supp_meat_kairbek,c6_supp_meat_helper_ermukhan,2026-07-12,60000,intra
c6_supp_meat_kairbek,hub_auto_parts,2026-07-16,42000,intra
c6_supp_meat_kairbek,ext_farm_kostanay,2026-07-19,410000,inter
c6_supp_meat_kairbek,c6_supp_meat_helper_ermukhan,2026-07-26,60000,intra
c6_supp_meat_kairbek,hub_grocery_3,2026-07-26,3300,intra
c6_supp_meat_helper_ermukhan,hub_grocery_3,2026-07-13,2700,intra
c6_supp_meat_helper_ermukhan,hub_landlord_2,2026-07-14,70000,intra
c6_supp_meat_helper_ermukhan,hub_phone_shop,2026-07-28,6990,intra
c6_supp_veg_farida,hub_bazaar_stall_2,2026-07-06,38000,intra
c6_supp_veg_farida,ext_greenhouse_almaty,2026-07-13,95000,inter
c6_supp_veg_farida,hub_grocery_2,2026-07-20,2100,intra
c6_supp_veg_farida,hub_bazaar_stall_2,2026-07-27,41500,intra
c6_brig_client_ip,c6_brig_marat,2026-06-19,900000,intra
c6_brig_marat,c6_seed_timur,2026-06-29,20000,intra
c6_brig_client_ip,c6_brig_marat,2026-07-03,850000,intra
c6_brig_marat,c6_wrk_rustam,2026-07-03,68000,intra
c6_brig_marat,c6_seed_timur,2026-07-04,62000,intra
c6_brig_marat,c6_seed_daulet,2026-07-04,55000,intra
c6_brig_marat,c6_seed_askar,2026-07-04,48000,intra
c6_brig_marat,c6_wrk_ermek,2026-07-04,70000,intra
c6_brig_marat,c6_wrk_zhandos,2026-07-04,65000,intra
c6_brig_marat,c6_wrk_beibit,2026-07-04,52000,intra
c6_brig_marat,c6_wrk_samat,2026-07-04,75000,intra
c6_brig_marat,c6_wrk_oleg,2026-07-04,80000,intra
c6_brig_marat,c6_wrk_sergey,2026-07-04,78000,intra
c6_brig_marat,c6_wrk_akmal,2026-07-04,45000,intra
c6_brig_marat,c6_wrk_farrukh,2026-07-04,45000,intra
c6_brig_marat,c6_wrk_dilshod,2026-07-04,42000,intra
c6_brig_marat,c6_wrk_gani,2026-07-04,60000,intra
c6_brig_marat,c6_wrk_azamat,2026-07-04,57000,intra
c6_brig_marat,c6_wrk_kuanysh,2026-07-04,50000,intra
c6_brig_marat,c6_wrk_zhenis,2026-07-04,66000,intra
c6_brig_marat,c6_wrk_islam,2026-07-04,47000,intra
c6_brig_marat,c6_wrk_abylai,2026-07-04,53000,intra
c6_brig_marat,c6_brig_wife_zhibek,2026-07-05,150000,intra
c6_brig_marat,c6_cafe_dastarkhan,2026-07-08,24000,intra
c6_brig_marat,ext_stroymarket,2026-07-09,230000,inter
ext_zakazchik_dom,c6_brig_marat,2026-07-10,400000,inter
c6_brig_marat,c6_wrk_rustam,2026-07-10,68000,intra
c6_brig_marat,c6_seed_timur,2026-07-11,58000,intra
c6_brig_marat,c6_seed_daulet,2026-07-11,60000,intra
c6_brig_marat,c6_wrk_ermek,2026-07-11,70000,intra
c6_brig_marat,c6_wrk_zhandos,2026-07-11,59000,intra
c6_brig_marat,c6_wrk_nurken,2026-07-11,120000,intra
c6_brig_marat,c6_wrk_beibit,2026-07-11,54000,intra
c6_brig_marat,c6_wrk_oleg,2026-07-11,80000,intra
c6_brig_marat,c6_wrk_sergey,2026-07-11,82000,intra
c6_brig_marat,c6_wrk_akmal,2026-07-11,47000,intra
c6_brig_marat,c6_wrk_farrukh,2026-07-11,45000,intra
c6_brig_marat,c6_wrk_dilshod,2026-07-11,44000,intra
c6_brig_marat,c6_wrk_gani,2026-07-11,61500,intra
c6_brig_marat,c6_wrk_meiram,2026-07-11,110000,intra
c6_brig_marat,c6_wrk_kuanysh,2026-07-11,50000,intra
c6_brig_marat,c6_wrk_zhenis,2026-07-11,64000,intra
c6_brig_marat,c6_wrk_talgat,2026-07-11,90000,intra
c6_brig_marat,c6_wrk_islam,2026-07-11,47000,intra
c6_brig_marat,hub_auto_parts,2026-07-13,64000,intra
c6_brig_marat,c6_cafe_dastarkhan,2026-07-15,26500,intra
c6_brig_client_ip,c6_brig_marat,2026-07-17,1100000,intra
c6_brig_marat,c6_wrk_rustam,2026-07-17,72000,intra
c6_brig_marat,c6_seed_timur,2026-07-18,66000,intra
c6_brig_marat,c6_seed_daulet,2026-07-18,52000,intra
c6_brig_marat,c6_seed_askar,2026-07-18,50000,intra
c6_brig_marat,c6_wrk_ermek,2026-07-18,70000,intra
c6_brig_marat,c6_wrk_zhandos,2026-07-18,68000,intra
c6_brig_marat,c6_wrk_beibit,2026-07-18,49000,intra
c6_brig_marat,c6_wrk_samat,2026-07-18,150000,intra
c6_brig_marat,c6_wrk_oleg,2026-07-18,85000,intra
c6_brig_marat,c6_wrk_akmal,2026-07-18,45000,intra
c6_brig_marat,c6_wrk_farrukh,2026-07-18,46500,intra
c6_brig_marat,c6_wrk_gani,2026-07-18,60000,intra
c6_brig_marat,c6_wrk_azamat,2026-07-18,57000,intra
c6_brig_marat,c6_wrk_yerkin,2026-07-18,52000,intra
c6_brig_marat,c6_wrk_kuanysh,2026-07-18,50000,intra
c6_brig_marat,c6_wrk_zhenis,2026-07-18,66000,intra
c6_brig_marat,c6_wrk_islam,2026-07-18,47000,intra
c6_brig_marat,c6_wrk_abylai,2026-07-18,55000,intra
c6_brig_marat,c6_brig_wife_zhibek,2026-07-20,120000,intra
c6_brig_marat,c6_wrk_azamat,2026-07-22,30000,intra
c6_brig_marat,c6_cafe_dastarkhan,2026-07-22,23800,intra
c6_brig_marat,hub_phone_shop,2026-07-23,4990,intra
c6_brig_marat,c6_wrk_rustam,2026-07-24,68000,intra
c6_brig_marat,c6_seed_timur,2026-07-25,61000,intra
c6_brig_marat,c6_seed_daulet,2026-07-25,57500,intra
c6_brig_marat,c6_wrk_ermek,2026-07-25,70000,intra
c6_brig_marat,c6_wrk_zhandos,2026-07-25,63500,intra
c6_brig_marat,c6_wrk_nurken,2026-07-25,115000,intra
c6_brig_marat,c6_wrk_oleg,2026-07-25,80000,intra
c6_brig_marat,c6_wrk_sergey,2026-07-25,160000,intra
c6_brig_marat,c6_wrk_akmal,2026-07-25,48000,intra
c6_brig_marat,c6_wrk_farrukh,2026-07-25,45000,intra
c6_brig_marat,c6_wrk_dilshod,2026-07-25,88000,intra
c6_brig_marat,c6_wrk_gani,2026-07-25,62000,intra
c6_brig_marat,c6_wrk_meiram,2026-07-25,112000,intra
c6_brig_marat,c6_wrk_yerkin,2026-07-25,55000,intra
c6_brig_marat,c6_wrk_kuanysh,2026-07-25,50000,intra
c6_brig_marat,c6_wrk_talgat,2026-07-25,95000,intra
c6_brig_marat,c6_wrk_islam,2026-07-25,47000,intra
c6_brig_marat,c6_wrk_abylai,2026-07-25,26000,intra
c6_brig_marat,c6_cafe_dastarkhan,2026-07-29,25100,intra
c6_brig_client_ip,c6_brig_marat,2026-07-30,700000,intra
c6_brig_marat,c6_wrk_rustam,2026-07-31,68000,intra
c6_brig_marat,c6_seed_askar,2026-08-01,49000,intra
c6_brig_marat,c6_seed_timur,2026-08-01,63000,intra
c6_brig_marat,c6_wrk_ermek,2026-08-01,70000,intra
c6_brig_marat,c6_wrk_oleg,2026-08-01,80000,intra
c6_brig_marat,c6_brig_wife_zhibek,2026-08-04,130000,intra
c6_brig_wife_zhibek,hub_grocery_2,2026-07-06,4700,intra
c6_brig_wife_zhibek,hub_tutor_center,2026-07-07,40000,intra
c6_brig_wife_zhibek,c6_zhibek_mama_rysty,2026-07-12,30000,intra
c6_brig_wife_zhibek,hub_beauty_salon,2026-07-21,15000,intra
c6_brig_wife_zhibek,hub_grocery_2,2026-07-24,3850,intra
c6_brig_wife_zhibek,hub_furniture,2026-07-26,87000,intra
c6_zhibek_mama_rysty,hub_pharmacy,2026-07-13,2950,intra
c6_zhibek_mama_rysty,c6_brig_wife_zhibek,2026-07-30,10000,intra
c6_wrk_ermek,c6_wrk_ermek_wife_aigerim,2026-07-05,50000,intra
c6_wrk_ermek,c6_wrk_ermek_wife_aigerim,2026-07-12,45000,intra
c6_wrk_ermek,c6_cafe_dastarkhan,2026-07-16,5600,intra
c6_wrk_ermek,c6_wrk_ermek_wife_aigerim,2026-07-19,50000,intra
c6_wrk_ermek,c6_wrk_ermek_wife_aigerim,2026-07-26,50000,intra
c6_wrk_ermek,c6_wrk_zhandos,2026-07-28,10000,intra
c6_wrk_ermek_wife_aigerim,hub_landlord_1,2026-07-02,140000,intra
c6_wrk_ermek_wife_aigerim,hub_grocery_2,2026-07-07,4300,intra
c6_wrk_ermek_wife_aigerim,hub_grocery_2,2026-07-15,3650,intra
c6_wrk_ermek_wife_aigerim,c6_aigerim_sister_laura,2026-07-20,25000,intra
c6_wrk_ermek_wife_aigerim,hub_pharmacy,2026-07-27,2100,intra
c6_aigerim_sister_laura,hub_beauty_salon,2026-07-22,8000,intra
c6_wrk_zhandos,hub_landlord_4,2026-07-01,100000,intra
c6_wrk_zhandos,hub_grocery_4,2026-07-08,3900,intra
c6_wrk_zhandos,c6_wrk_ermek,2026-07-14,10000,intra
c6_wrk_nurken,ext_wife_nurken_turkestan,2026-07-12,90000,inter
c6_wrk_nurken,hub_cafe_2,2026-07-15,1700,intra
c6_wrk_nurken,ext_wife_nurken_turkestan,2026-07-26,90000,inter
c6_wrk_beibit,hub_phone_shop,2026-07-13,29990,intra
c6_wrk_beibit,hub_grocery_3,2026-07-20,2400,intra
c6_wrk_samat,c6_wrk_samat_wife_nazym,2026-07-05,60000,intra
c6_wrk_samat,hub_pawnshop,2026-07-20,40000,intra
c6_wrk_samat,c6_wrk_samat_wife_nazym,2026-07-19,70000,intra
c6_wrk_samat_wife_nazym,hub_grocery_3,2026-07-06,4450,intra
c6_wrk_samat_wife_nazym,hub_bazaar_stall_3,2026-07-21,12000,intra
c6_wrk_rustam,hub_landlord_2,2026-07-04,120000,intra
c6_wrk_rustam,hub_gym,2026-07-11,15000,intra
c6_wrk_rustam,hub_grocery_1,2026-07-18,4250,intra
c6_wrk_oleg,c6_wrk_oleg_wife_irina,2026-07-05,60000,intra
c6_wrk_oleg,hub_auto_parts,2026-07-12,12000,intra
c6_wrk_oleg,c6_wrk_oleg_wife_irina,2026-07-19,65000,intra
c6_wrk_oleg,c6_wrk_oleg_wife_irina,2026-07-26,55000,intra
c6_wrk_oleg_wife_irina,hub_grocery_1,2026-07-06,4900,intra
c6_wrk_oleg_wife_irina,hub_pharmacy,2026-07-20,3400,intra
c6_wrk_oleg_wife_irina,hub_furniture,2026-07-27,64000,intra
c6_wrk_sergey,hub_landlord_3,2026-07-05,130000,intra
c6_wrk_sergey,hub_grocery_1,2026-07-13,3700,intra
c6_wrk_sergey,ext_alimony_forte,2026-07-27,50000,inter
c6_wrk_farrukh,c6_wrk_akmal,2026-07-04,30000,intra
c6_wrk_dilshod,c6_wrk_akmal,2026-07-04,30000,intra
c6_wrk_akmal,hub_landlord_4,2026-07-05,90000,intra
c6_wrk_akmal,ext_family_samarkand,2026-07-05,38000,inter
c6_wrk_akmal,c6_wrk_akmal_brother_jasur,2026-07-12,6000,intra
c6_wrk_akmal,ext_family_samarkand,2026-07-19,40000,inter
c6_wrk_akmal,hub_grocery_4,2026-07-22,3800,intra
c6_wrk_akmal_brother_jasur,hub_bazaar_stall_3,2026-07-14,8000,intra
c6_wrk_farrukh,ext_family_fergana,2026-07-06,40000,inter
c6_wrk_farrukh,c6_wrk_akmal,2026-07-13,5000,intra
c6_wrk_farrukh,ext_family_fergana,2026-07-20,41000,inter
c6_wrk_dilshod,hub_bazaar_stall_3,2026-07-12,4500,intra
c6_wrk_dilshod,ext_family_andijan,2026-07-26,70000,inter
c6_wrk_gani,c6_cafe_dastarkhan,2026-07-12,6200,intra
c6_wrk_gani,hub_grocery_2,2026-07-13,4800,intra
c6_wrk_gani,c6_wrk_gani_wife_saniya,2026-07-19,40000,intra
c6_wrk_gani_wife_saniya,hub_grocery_2,2026-07-20,3600,intra
c6_wrk_gani_wife_saniya,hub_tutor_center,2026-07-21,25000,intra
c6_wrk_meiram,hub_grocery_3,2026-07-14,3200,intra
c6_wrk_meiram,hub_car_dealer_used,2026-07-27,150000,intra
c6_wrk_azamat,hub_landlord_1,2026-07-06,80000,intra
c6_wrk_azamat,ext_mama_azamat,2026-07-23,20000,inter
c6_wrk_yerkin,hub_phone_shop,2026-07-19,3490,intra
c6_wrk_yerkin,ext_mama_yerkin,2026-07-26,30000,inter
c6_wrk_kuanysh,c6_wrk_kuanysh_wife_ainura,2026-07-05,35000,intra
c6_wrk_kuanysh,hub_gym,2026-07-06,12000,intra
c6_wrk_kuanysh,c6_wrk_kuanysh_wife_ainura,2026-07-19,35000,intra
c6_wrk_kuanysh_wife_ainura,hub_grocery_4,2026-07-20,4150,intra
c6_wrk_kuanysh_wife_ainura,hub_beauty_salon,2026-07-25,6500,intra
c6_wrk_zhenis,hub_pawnshop,2026-07-11,25000,intra
c6_wrk_zhenis,hub_grocery_4,2026-07-19,4100,intra
c6_wrk_talgat,hub_auto_parts,2026-07-14,28000,intra
c6_wrk_talgat,c6_brig_marat,2026-07-28,20000,intra
c6_wrk_islam,hub_tutor_center,2026-07-15,30000,intra
c6_wrk_islam,hub_grocery_1,2026-07-21,2300,intra
c6_wrk_abylai,c6_seed_daulet,2026-07-20,10000,intra
c6_wrk_abylai,hub_cafe_2,2026-07-21,2100,intra
