gid,role,role_score,priority_score,tier,weak_seed_link,cluster_id,c_role,c_seed_money,c_in_deg,c_out_deg,c_volume,c_seed_links,c_cycle3,evidence,role_stability,depth,is_seed,out_sum,out_tx,out_deg,in_sum,in_tx,in_deg,n_counterparties,volume_dedup,total_volume,net_flow,pass_ratio,n_seed_links,in_from_seed_sum,in_from_seed_deg,flag_out_gt_in,inflow_reliable,flag_truncated,no_edges,component,seed_share,seed_money_in,in_cycle,in_cycle3,n_mutual,fast_share,max_payers_day,late_last_in
100000000878006100,peripheral,0.9,0.1186,B,True,5,0.09000000000000001,0.2140631953716066,0.018691588785046728,0.0,0.4241210502892746,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 47 тыс",1.0,3,False,0.0,0,0,47003.0,1,1,1,47003.0,47003.0,47003.0,0.0,0,0.0,0,False,True,False,False,0,0.0011953620415003489,56.1856020366409,False,False,0,,1,False
100000000896111100,terminal,0.337,0.2758,B,True,27,0.1685,0.6773475745438362,0.018691588785046728,0.0,0.794392523364486,0.0,0.0,"конечная точка в пределах выгрузки: получил 287 тыс от 1 плательщика, исходящих нет; доля seed-денег ~3%",1.0,3,False,0.0,0,0,287100.0,1,1,1,287100.0,287100.0,287100.0,0.0,0,0.0,0,False,True,False,False,0,0.030380546082895164,8722.254780399202,False,False,0,,1,False
100000000907277100,peripheral,0.9,0.2342,B,False,1,0.09000000000000001,0.7463284379172229,0.018691588785046728,0.0,0.18202047174009792,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 18 тыс; связан с 1 seed",1.0,1,False,0.0,0,0,17534.0,1,1,1,17534.0,17534.0,17534.0,0.0,1,17534.0,1,False,True,False,False,1,1.0,17534.0,False,False,0,,1,False
100000000910216100,peripheral,0.9,0.2735,B,True,36,0.09000000000000001,0.591010235870049,0.018691588785046728,0.6915887850467289,0.5278148642634624,0.0,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 71 тыс",1.0,2,False,52010.0,1,1,71000.0,3,1,2,71000.0,123010.0,18990.0,0.7325352112676057,0,0.0,0,False,True,False,False,0,0.03896690143363326,2766.6500017879616,False,False,0,0.0,1,False
100000000912487100,peripheral,0.9,0.1494,B,False,3,0.09000000000000001,0.5451713395638629,0.018691588785046728,0.0,0.06987093902981753,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 10 тыс",1.0,2,False,0.0,0,0,10000.0,1,1,1,10000.0,10000.0,10000.0,0.0,0,0.0,0,False,True,False,False,0,0.14897743662497684,1489.7743662497685,False,False,0,,1,False
100000000913911100,peripheral,0.6,0.3971,B,True,3,0.06,0.684913217623498,0.8019581664441477,0.6915887850467289,0.8980863373386738,0.0,0.0,"выраженных признаков нет: 2 вх./1 исх., оборот 600 тыс",1.0,2,False,600000.0,1,1,467000.0,2,2,3,600000.0,1067000.0,-133000.0,1.284796573875803,0,0.0,0,True,False,False,False,0,0.016204419651339695,9722.651790803817,False,False,0,0.0,2,False
100000000917179100,peripheral,0.9,0.2119,B,True,15,0.09000000000000001,0.6021361815754339,0.018691588785046728,0.0,0.5812194036493102,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 94 тыс",0.6666666666666666,2,False,0.0,0,0,94465.0,2,1,1,94465.0,94465.0,94465.0,0.0,0,0.0,0,False,True,False,False,0,0.03503939706381317,3309.996643633111,False,False,0,,1,True
100000000922570100,peripheral,0.9,0.3527,B,False,10,0.09000000000000001,0.8642634623943035,0.018691588785046728,0.6915887850467289,0.4401424121050289,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 50 тыс; связан с 1 seed",1.0,1,False,50000.0,1,1,47101.0,1,1,2,50000.0,97101.0,-2899.0,1.0615485870788306,1,47101.0,1,True,False,False,False,0,0.94202,47101.0,False,False,0,0.0,1,False
100000000926078100,peripheral,0.3,0.1979,A,True,6,0.03,0.5447263017356475,0.018691588785046728,0.0,0.7663551401869159,0.0,0.0,"обрыв выгрузки на последнем колене: получил 250 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,250000.0,1,1,1,250000.0,250000.0,250000.0,0.0,0,0.0,0,False,True,True,False,0,0.005939356851891307,1484.8392129728268,False,False,0,,1,True
100000000926766100,peripheral,0.9,0.2063,B,True,30,0.09000000000000001,0.4196706720071206,0.018691588785046728,0.6915887850467289,0.19804183355585225,0.0,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 19 тыс; взаимные переводы с 1",1.0,3,False,6000.0,1,1,18750.0,1,1,1,18750.0,24750.0,12750.0,0.32,0,0.0,0,False,True,False,False,0,0.019132398156689708,358.73246543793204,True,False,1,1.0,1,True
100000000933075100,peripheral,0.6,0.2555,B,True,10,0.06,0.507343124165554,0.018691588785046728,0.833555852247441,0.4779706275033378,0.0,0.0,"выраженных признаков нет: 1 вх./2 исх., оборот 55 тыс; взаимные переводы с 1",1.0,3,False,55000.0,2,2,40000.0,1,1,2,55000.0,95000.0,-15000.0,1.375,0,0.0,0,True,False,False,False,0,0.017120230507635625,941.6126779199594,True,False,1,0.7272727272727273,1,False
100000000941942100,terminal,0.71,0.4123,B,False,3,0.355,0.9412550066755674,0.018691588785046728,0.0,0.645749888740543,0.3333333333333333,0.0,"конечная точка в пределах выгрузки: получил 130 тыс от 1 плательщика, исходящих нет; доля seed-денег ~100%; связан с 1 seed",0.6666666666666666,1,False,0.0,0,0,130000.0,1,1,1,130000.0,130000.0,130000.0,0.0,1,130000.0,1,False,True,False,False,0,1.0,130000.0,False,False,0,,1,False
100000000942301100,peripheral,0.9,0.1793,B,True,2,0.09000000000000001,0.48509123275478416,0.018691588785046728,0.0,0.4886515353805073,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 58 тыс",1.0,3,False,0.0,0,0,57580.0,2,1,1,57580.0,57580.0,57580.0,0.0,0,0.0,0,False,True,False,False,0,0.012130418223720098,698.4694813218033,False,False,0,,1,False
100000000943371100,peripheral,0.9,0.1729,B,False,12,0.09000000000000001,0.6208277703604806,0.018691588785046728,0.0,0.15353805073431243,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 16 тыс",1.0,2,False,0.0,0,0,15500.0,1,1,1,15500.0,15500.0,15500.0,0.0,0,0.0,0,False,True,False,False,0,0.29331991497830256,4546.458682163689,False,False,0,,1,False
100000000945428100,peripheral,0.9,0.307,B,False,2,0.09000000000000001,0.9172229639519359,0.018691588785046728,0.0,0.5683133066310636,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 90 тыс; связан с 1 seed",0.6666666666666666,1,False,0.0,0,0,89629.0,1,1,1,89629.0,89629.0,89629.0,0.0,1,89629.0,1,False,True,False,False,0,1.0,89629.0,False,False,0,,1,False
100000000954884100,peripheral,0.9,0.1234,B,True,42,0.09000000000000001,0.27369826435246997,0.018691588785046728,0.0,0.35246995994659547,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 34 тыс",1.0,3,False,0.0,0,0,34000.0,1,1,1,34000.0,34000.0,34000.0,0.0,0,0.0,0,False,True,False,False,0,0.0032062230141422393,109.01158248083614,False,False,0,,1,True
100000000955444100,peripheral,0.9,0.158,B,False,53,0.09000000000000001,0.6003560302625723,0.018691588785046728,0.0,0.04539385847797063,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 7 тыс",1.0,2,False,0.0,0,0,6910.0,1,1,1,6910.0,6910.0,6910.0,0.0,0,0.0,0,False,True,False,False,5,0.47584994138335285,3288.123094958968,False,False,0,,1,False
100000000955529100,peripheral,0.9,0.2235,B,True,3,0.09000000000000001,0.35246995994659547,0.018691588785046728,0.6915887850467289,0.5046728971962616,0.0,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 64 тыс",1.0,3,False,63500.0,1,1,27000.0,1,1,2,63500.0,90500.0,-36500.0,2.3518518518518516,0,0.0,0,True,False,False,False,0,0.0032808713289285015,208.33532938695984,False,False,0,0.0,1,False
100000000957746100,peripheral,0.3,0.0324,A,True,17,0.03,0.08678237650200267,0.018691588785046728,0.0,0.027147307521139297,0.0,0.0,"обрыв выгрузки на последнем колене: получил 5 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,5300.0,1,1,1,5300.0,5300.0,5300.0,0.0,0,0.0,0,False,True,True,False,0,0.0018750453329112505,9.937740264429628,False,False,0,,1,False
100000000961900100,peripheral,0.9,0.3426,B,False,2,0.09000000000000001,0.8046283934134402,0.8019581664441477,0.0,0.3667111704494882,0.3333333333333333,0.0,"выраженных признаков нет: 2 вх./0 исх., оборот 36 тыс; связан с 1 seed",1.0,1,False,0.0,0,0,36000.0,3,2,2,36000.0,36000.0,36000.0,0.0,1,27000.0,1,False,True,False,False,0,0.750195710736533,27007.04558651519,False,False,0,,1,False
100000000967918100,peripheral,0.9,0.1725,B,False,2,0.09000000000000001,0.5781041388518025,0.018691588785046728,0.0,0.2349799732977303,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 21 тыс",1.0,2,False,0.0,0,0,21200.0,3,1,1,21200.0,21200.0,21200.0,0.0,0,0.0,0,False,True,False,False,0,0.11151733516156032,2364.1675054250786,False,False,0,,1,True
100000000968253100,peripheral,0.9,0.2263,B,False,1,0.09000000000000001,0.7289719626168224,0.018691588785046728,0.0,0.13840676457498888,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 15 тыс; связан с 1 seed",1.0,1,False,0.0,0,0,15000.0,1,1,1,15000.0,15000.0,15000.0,0.0,1,15000.0,1,False,True,False,False,1,1.0,15000.0,False,False,0,,1,False
100000000971908100,peripheral,0.9,0.2445,B,False,14,0.09000000000000001,0.7721406319537161,0.018691588785046728,0.0,0.5669781931464174,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 89 тыс",0.6666666666666666,2,False,0.0,0,0,89000.0,1,1,1,89000.0,89000.0,89000.0,0.0,0,0.0,0,False,True,False,False,0,0.24000640017067124,21360.56961518974,False,False,0,,1,False
100000000976943100,peripheral,0.9,0.2416,B,True,16,0.09000000000000001,0.4165554072096128,0.018691588785046728,0.6915887850467289,0.5571873609256787,0.0,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 84 тыс",1.0,3,False,84000.0,3,1,70000.0,1,1,2,84000.0,154000.0,-14000.0,1.2,0,0.0,0,True,False,False,False,0,0.004201771891660442,352.9488388994771,False,False,0,0.13095238095238096,1,False
100000000978041100,peripheral,0.9,0.2782,B,False,1,0.09000000000000001,0.8562527814864264,0.018691588785046728,0.0,0.4023141967067201,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 44 тыс; связан с 1 seed",1.0,1,False,0.0,0,0,44445.0,1,1,1,44445.0,44445.0,44445.0,0.0,1,44445.0,1,False,True,False,False,1,1.0,44445.0,False,False,0,,1,False
100000000979567100,peripheral,0.9,0.178,B,False,1,0.09000000000000001,0.6880284824210058,0.018691588785046728,0.0,0.06987093902981753,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 10 тыс",1.0,2,False,0.0,0,0,10000.0,1,1,1,10000.0,10000.0,10000.0,0.0,0,0.0,0,False,True,False,False,1,1.0,10000.0,False,False,0,,1,False
100000000979923100,peripheral,0.9,0.311,B,False,16,0.09000000000000001,0.9265687583444593,0.018691588785046728,0.0,0.5901201602136181,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 98 тыс; связан с 1 seed",0.6666666666666666,1,False,0.0,0,0,97900.0,1,1,1,97900.0,97900.0,97900.0,0.0,1,97900.0,1,False,True,False,False,0,1.0,97900.0,False,False,0,,1,False
100000000981693100,peripheral,0.3,0.0454,A,True,2,0.03,0.08099688473520249,0.018691588785046728,0.0,0.16822429906542055,0.0,0.0,"обрыв выгрузки на последнем колене: получил 16 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,16500.0,1,1,1,16500.0,16500.0,16500.0,0.0,0,0.0,0,False,True,True,False,0,0.0005299243553022987,8.74375186248793,False,False,0,,1,False
100000000993112100,terminal,0.308,0.2758,B,False,39,0.154,0.7690253671562083,0.018691588785046728,0.0,0.6626613262127281,0.0,0.0,"конечная точка в пределах выгрузки: получил 141 тыс от 1 плательщика, исходящих нет; доля seed-денег ~15%",0.6666666666666666,2,False,0.0,0,0,141000.0,1,1,1,141000.0,141000.0,141000.0,0.0,0,0.0,0,False,True,False,False,0,0.14890359597307162,20995.4070322031,False,False,0,,1,False
100000000998559100,terminal,0.7,0.4026,B,False,3,0.35,0.9279038718291055,0.018691588785046728,0.0,0.5927903871829105,0.3333333333333333,0.0,"конечная точка в пределах выгрузки: получил 100 тыс от 1 плательщика, исходящих нет; доля seed-денег ~100%; связан с 1 seed",0.6666666666666666,1,False,0.0,0,0,100000.0,1,1,1,100000.0,100000.0,100000.0,0.0,1,100000.0,1,False,True,False,False,0,1.0,100000.0,False,False,0,,1,False
100000001009583100,terminal,0.251,0.2194,B,True,5,0.1255,0.4468179795282599,0.018691588785046728,0.0,0.842456608811749,0.0,0.0,"конечная точка в пределах выгрузки: получил 394 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%; вход в конце периода, мог переслать позже",1.0,3,False,0.0,0,0,393740.0,1,1,1,393740.0,393740.0,393740.0,0.0,0,0.0,0,False,True,False,False,0,0.0011953620415003489,470.6618502203474,False,False,0,,1,True
100000001046057100,peripheral,0.9,0.1668,B,True,13,0.09000000000000001,0.38896306186025814,0.018691588785046728,0.0,0.5562972852692479,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 83 тыс",0.6666666666666666,3,False,0.0,0,0,83420.0,1,1,1,83420.0,83420.0,83420.0,0.0,0,0.0,0,False,True,False,False,0,0.0034122760384609437,284.65206712841194,False,False,0,,1,False
100000001046626100,terminal,0.31,0.19,B,True,5,0.155,0.33377837116154874,0.018691588785046728,0.0,0.6711170449488206,0.0,0.0,"конечная точка в пределах выгрузки: получил 150 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%",1.0,3,False,0.0,0,0,150000.0,1,1,1,150000.0,150000.0,150000.0,0.0,0,0.0,0,False,True,False,False,0,0.0011953620415003489,179.30430622505233,False,False,0,,1,False
100000001049200100,peripheral,0.6,0.4611,B,False,20,0.06,0.6493101913662661,0.8019581664441477,0.9274588340008901,0.5398308856252781,0.3333333333333333,1.0,"выраженных признаков нет: 2 вх./4 исх., оборот 77 тыс; связан с 1 seed; участвует в круговых потоках (3+ участника)",1.0,1,False,36000.0,5,4,76624.0,2,2,5,76624.0,112624.0,40624.0,0.46982668615577367,1,6014.0,1,False,True,False,False,0,0.08532310269986905,6537.797421274766,True,True,1,0.0,1,False
100000001052789100,peripheral,0.9,0.1776,B,True,20,0.09000000000000001,0.4574988874054295,0.018691588785046728,0.0,0.527369826435247,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 71 тыс",1.0,3,False,0.0,0,0,70975.0,1,1,1,70975.0,70975.0,70975.0,0.0,0,0.0,0,False,True,False,False,0,0.007418176197065082,526.5050555866942,False,False,0,,1,False
100000001052945100,peripheral,0.6,0.2538,B,True,68,0.06,0.22474410324877614,0.018691588785046728,0.894971072541166,0.9648420115709835,0.0,0.0,"выраженных признаков нет: 1 вх./3 исх., оборот 1.6 млн",1.0,3,False,1595700.0,6,3,56520.0,1,1,4,1595700.0,1652220.0,-1539180.0,28.23248407643312,0,0.0,0,True,False,False,False,0,3.916314193935571e-05,62.492625592629906,False,False,0,0.0,1,False
100000001053894100,peripheral,0.3,0.1813,A,True,46,0.03,0.35692033822874947,0.018691588785046728,0.0,0.9750778816199377,0.0,0.0,"обрыв выгрузки на последнем колене: получил 2.0 млн от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,2000000.0,7,1,1,2000000.0,2000000.0,2000000.0,0.0,0,0.0,0,False,True,True,False,0,0.00010877522639587186,217.5504527917437,False,False,0,,1,True
100000001056414100,terminal,0.33,0.1854,B,True,11,0.165,0.24566088117489987,0.018691588785046728,0.0,0.7663551401869159,0.0,0.0,"конечная точка в пределах выгрузки: получил 250 тыс от 1 плательщика, исходящих нет; доля seed-денег ~0%",1.0,3,False,0.0,0,0,250000.0,1,1,1,250000.0,250000.0,250000.0,0.0,0,0.0,0,False,True,False,False,0,0.0003207443319761952,80.1860829940488,False,False,0,,1,False
100000001063678100,peripheral,0.6,0.2743,B,True,26,0.06,0.5558522474410325,0.018691588785046728,0.833555852247441,0.5687583444592791,0.0,0.0,"выраженных признаков нет: 1 вх./2 исх., оборот 90 тыс",1.0,3,False,90000.0,2,2,35000.0,1,1,3,90000.0,125000.0,-55000.0,2.5714285714285716,0,0.0,0,True,False,False,False,0,0.018851020578037624,1696.5918520233863,False,False,0,0.2222222222222222,1,False
100000001065234100,peripheral,0.3,0.1813,A,True,69,0.03,0.42990654205607476,0.018691588785046728,0.0,0.829105473965287,0.0,0.0,"обрыв выгрузки на последнем колене: получил 360 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,360000.0,1,1,1,360000.0,360000.0,360000.0,0.0,0,0.0,0,False,True,True,False,0,0.0011342368998429665,408.3252839434679,False,False,0,,1,False
100000001065481100,peripheral,0.3,0.0738,A,True,12,0.03,0.22607921673342235,0.018691588785046728,0.0,0.16199376947040497,0.0,0.0,"обрыв выгрузки на последнем колене: получил 16 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,16000.0,2,1,1,16000.0,16000.0,16000.0,0.0,0,0.0,0,False,True,True,False,0,0.003995641282485077,63.930260519761234,False,False,0,,1,False
100000001066017100,peripheral,0.6,0.3524,B,True,2,0.06,0.46550956831330664,0.8019581664441477,0.9274588340008901,0.6537605696484201,0.0,0.0,"выраженных признаков нет: 2 вх./4 исх., оборот 136 тыс",1.0,3,False,82500.0,4,4,136123.0,3,2,6,136123.0,218623.0,53623.0,0.6060695106631503,0,0.0,0,False,True,False,False,0,0.004089560783487863,556.6832825307184,False,False,0,0.18787878787878787,1,False
100000001072022100,terminal,0.617,0.5282,B,False,3,0.3085,0.995549621717846,0.9114374721851357,0.0,0.9661771250556297,0.3333333333333333,0.0,"конечная точка в пределах выгрузки: получил 1.7 млн от 3 плательщиков, исходящих нет; доля seed-денег ~44%; вход в конце периода, мог переслать позже; связан с 1 seed",1.0,1,False,0.0,0,0,1684000.0,6,3,3,1684000.0,1684000.0,1684000.0,0.0,1,740000.0,1,False,True,False,False,0,0.44398795262409224,747675.7122189713,False,False,0,,2,True
100000001073568100,peripheral,0.6,0.2963,B,True,15,0.06,0.4948820649755229,0.018691588785046728,0.833555852247441,0.9114374721851357,0.0,0.0,"выраженных признаков нет: 1 вх./2 исх., оборот 707 тыс",1.0,3,False,219503.0,3,2,707465.0,4,1,3,707465.0,926968.0,487962.0,0.31026693900051594,0,0.0,0,False,True,False,False,0,0.0011056727811859502,782.2247941417182,False,False,0,1.0,1,False
100000001074553100,peripheral,0.9,0.3714,B,False,19,0.09000000000000001,0.8086337338673787,0.8019581664441477,0.0,0.31330663106364043,0.6666666666666666,0.0,"выраженных признаков нет: 2 вх./0 исх., оборот 29 тыс; связан с 2 seed",1.0,1,False,0.0,0,0,28971.0,2,2,2,28971.0,28971.0,28971.0,0.0,2,28971.0,2,False,True,False,False,0,1.0,28971.0,False,False,0,,1,False
100000001083990100,peripheral,0.9,0.2493,B,False,10,0.09000000000000001,0.8598130841121495,0.018691588785046728,0.0,0.43969737427681355,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 50 тыс",1.0,2,False,0.0,0,0,49900.0,2,1,1,49900.0,49900.0,49900.0,0.0,0,0.0,0,False,True,False,False,0,0.9155795796850393,45687.42102628346,False,False,0,,1,False
100000001089055100,peripheral,0.3,0.0762,A,True,17,0.03,0.2590120160213618,0.018691588785046728,0.0,0.12016021361815754,0.0,0.0,"обрыв выгрузки на последнем колене: получил 13 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,13000.0,1,1,1,13000.0,13000.0,13000.0,0.0,0,0.0,0,False,True,True,False,0,0.007474326178004121,97.16624031405357,False,False,0,,1,False
100000001102676100,peripheral,0.9,0.3104,B,False,3,0.09000000000000001,0.6524254561637739,0.018691588785046728,0.6915887850467289,0.4401424121050289,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./1 исх., оборот 50 тыс; связан с 1 seed",1.0,2,False,50000.0,1,1,50000.0,1,1,2,50000.0,100000.0,0.0,1.0,1,0.0,0,False,True,False,False,0,0.13578708805921993,6789.354402960997,False,False,0,1.0,1,False
100000001103905100,peripheral,0.9,0.2353,B,False,1,0.09000000000000001,0.7489986648865153,0.018691588785046728,0.0,0.1882510013351135,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 18 тыс; связан с 1 seed",1.0,1,False,0.0,0,0,18000.0,1,1,1,18000.0,18000.0,18000.0,0.0,1,18000.0,1,False,True,False,False,1,1.0,18000.0,False,False,0,,1,False
100000001110358100,peripheral,0.9,0.2258,B,True,2,0.09000000000000001,0.3987538940809969,0.8019581664441477,0.0,0.3440142412105029,0.0,0.0,"выраженных признаков нет: 2 вх./0 исх., оборот 32 тыс",1.0,3,False,0.0,0,0,32000.0,2,2,2,32000.0,32000.0,32000.0,0.0,0,0.0,0,False,True,False,False,0,0.009410283171191844,301.129061478139,False,False,0,,2,False
100000001111763100,peripheral,0.9,0.2327,B,False,1,0.09000000000000001,0.7427681352914998,0.018691588785046728,0.0,0.17445482866043613,0.3333333333333333,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 17 тыс; связан с 1 seed",1.0,1,False,0.0,0,0,17144.0,1,1,1,17144.0,17144.0,17144.0,0.0,1,17144.0,1,False,True,False,False,1,1.0,17144.0,False,False,0,,1,False
100000001114385100,peripheral,0.9,0.152,B,True,3,0.09000000000000001,0.43435692033822876,0.018691588785046728,0.0,0.317311971517579,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 30 тыс",1.0,2,False,0.0,0,0,29500.0,1,1,1,29500.0,29500.0,29500.0,0.0,0,0.0,0,False,True,False,False,0,0.014137174964605436,417.0466614558604,False,False,0,,1,False
100000001126374100,peripheral,0.6,0.458,B,False,2,0.06,0.7663551401869159,0.960836671117045,0.833555852247441,0.7098353360035603,0.3333333333333333,0.0,"выраженных признаков нет: 4 вх./2 исх., оборот 182 тыс; связан с 1 seed",0.6666666666666666,1,False,29200.0,4,2,182500.0,7,4,6,182500.0,211700.0,153300.0,0.16,1,20000.0,1,False,True,False,False,0,0.11151733516156032,20351.913666984758,False,False,0,0.7534246575342466,1,True
100000001130176100,peripheral,0.9,0.1728,B,True,2,0.09000000000000001,0.5634178905206942,0.018691588785046728,0.0,0.2674677347574544,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 25 тыс",1.0,3,False,0.0,0,0,25000.0,2,1,1,25000.0,25000.0,25000.0,0.0,0,0.0,0,False,True,False,False,0,0.07794908685580883,1948.7271713952207,False,False,0,,1,False
100000001130553100,peripheral,0.3,0.0684,A,True,5,0.03,0.1860258121940365,0.018691588785046728,0.0,0.1882510013351135,0.0,0.0,"обрыв выгрузки на последнем колене: получил 18 тыс от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,18000.0,2,1,1,18000.0,18000.0,18000.0,0.0,0,0.0,0,False,True,True,False,0,0.0021707553498128344,39.07359629663102,False,False,0,,1,False
100000001131403100,peripheral,0.3,0.1536,A,True,68,0.03,0.22385402759234535,0.018691588785046728,0.0,0.9643969737427681,0.0,0.0,"обрыв выгрузки на последнем колене: получил 1.6 млн от 1 плательщика, исходящие неизвестны",1.0,4,False,0.0,0,0,1570000.0,3,1,1,1570000.0,1570000.0,1570000.0,0.0,0,0.0,0,False,True,True,False,0,3.916314193935571e-05,61.48613284478847,False,False,0,,1,False
100000001138283100,peripheral,0.6,0.2538,B,True,6,0.06,0.46194926568758343,0.018691588785046728,0.833555852247441,0.5522919448153093,0.0,0.0,"выраженных признаков нет: 1 вх./2 исх., оборот 82 тыс; взаимные переводы с 1",1.0,3,False,50000.0,2,2,81805.0,1,1,2,81805.0,131805.0,31805.0,0.6112095837662734,0,0.0,0,False,True,False,False,0,0.006651503710631661,544.126261048223,True,False,1,0.8,1,False
100000001138376100,peripheral,0.9,0.1363,B,True,18,0.09000000000000001,0.43836226079216734,0.018691588785046728,0.0,0.1526479750778816,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 15 тыс",1.0,2,False,0.0,0,0,15300.0,1,1,1,15300.0,15300.0,15300.0,0.0,0,0.0,0,False,True,False,False,0,0.02772031220002923,424.12077666044723,False,False,0,,1,True
100000001140785100,terminal,0.323,0.2552,B,True,13,0.1615,0.22207387627948375,0.8019581664441477,0.0,0.7405429461504228,0.0,0.0,"конечная точка в пределах выгрузки: получил 215 тыс от 2 плательщиков, исходящих нет; доля seed-денег ~0%",1.0,3,False,0.0,0,0,215000.0,2,2,2,215000.0,215000.0,215000.0,0.0,0,0.0,0,False,True,False,False,0,0.000283086326918021,60.86356028737452,False,False,0,,2,False
100000001141268100,peripheral,0.6,0.3743,B,True,24,0.06,0.5847797062750334,0.8019581664441477,0.6915887850467289,0.8696039163328882,0.0,0.0,"выраженных признаков нет: 2 вх./1 исх., оборот 480 тыс",1.0,3,False,10000.0,1,1,480000.0,2,2,3,480000.0,490000.0,470000.0,0.020833333333333332,0,0.0,0,False,True,False,False,0,0.005354174753602755,2570.003881729322,False,False,0,1.0,2,True
100000001145749100,peripheral,0.9,0.1676,B,False,3,0.09000000000000001,0.6364040943480196,0.018691588785046728,0.0,0.06987093902981753,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 10 тыс",1.0,3,False,0.0,0,0,10000.0,1,1,1,10000.0,10000.0,10000.0,0.0,0,0.0,0,False,True,False,False,0,0.5737704918032787,5737.704918032787,False,False,0,,1,False
100000001149815100,peripheral,0.9,0.0587,B,True,1,0.09000000000000001,0.07254116599910992,0.018691588785046728,0.0,0.1081441922563418,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 12 тыс",1.0,3,False,0.0,0,0,12000.0,1,1,1,12000.0,12000.0,12000.0,0.0,0,0.0,0,False,True,False,False,1,0.0006645076819004414,7.974092182805297,False,False,0,,1,False
100000001155773100,peripheral,0.9,0.0794,B,True,1,0.09000000000000001,0.11170449488206498,0.018691588785046728,0.0,0.2367601246105919,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 22 тыс",1.0,3,False,0.0,0,0,21500.0,1,1,1,21500.0,21500.0,21500.0,0.0,0,0.0,0,False,True,False,False,1,0.0006645076819004414,14.286915160859492,False,False,0,,1,False
100000001160401100,peripheral,0.9,0.1123,B,True,2,0.09000000000000001,0.18157543391188252,0.018691588785046728,0.0,0.4259012016021362,0.0,0.0,"выраженных признаков нет: 1 вх./0 исх., оборот 47 тыс",1.0,3,False,0.0,0,0,47190.0,2,1,1,47190.0,47190.0,47190.0,0.0,0,0.0,0,False,True,False,False,0,0.0007828429461319701,36.94235862796767,False,False,0,,1,False
100000001162560100,distributor,0.52,0.5729,B,False,19,0.41600000000000004,0.9790832220738763,0.018691588785046728,0.9768580329327993,0.9862038273253226,0.3333333333333333,0.0,"веерная рассылка: 12 получателей, отправил 2.9 млн; видимый вход 331 тыс, источник вне выгрузки; связан с 1 seed",1.0,1,False,2904398.0,14,12,331300.0,2,1,13,2904398.0,3235698.0,-2573098.0,8.76667069121642,1,331300.0,1,True,False,False,False,0,0.11406838869879403,331300.0,False,False,0,0.1497315450568414,1,False
